fips,date,aggregate_level,country,state,index,cases,deaths,recovered,cumulative_icu,cumulative_hospitalized,current_icu,current_icu_total,current_hospitalized,current_ventilated,staffed_beds,icu_beds,positive_tests,negative_tests,contact_tracers_count,hospital_beds_in_use_any,Rt_MAP__new_cases,Rt_ci31__new_cases,Rt_ci68__new_cases,Rt_ci5__new_cases,Rt_ci95__new_cases,new_deaths,Rt_MAP__new_deaths,Rt_ci31__new_deaths,Rt_ci68__new_deaths,Rt_ci5__new_deaths,Rt_ci95__new_deaths,lag_days__new_deaths,Rt_MAP_composite,Rt_ci95_composite
39,2020-03-21,state,USA,OH,,247,3.0,0.0,,58.0,,,,,,,247,140,,,2.0,1.8,2.18,1.32,2.64,1.6860838773643476,2.2,1.84,3.34,0.56,5.36,0.0,1.9038385721216455,2.1163500713979397
40,2020-03-21,state,USA,OK,,53,1.0,0.0,,10.0,,,,,,,53,560,,,2.04,1.72,2.4,0.94,3.28,0.7609924131474035,2.04,1.86,3.54,0.5,5.94,0.0,2.0103550337330987,2.376869965257823
41,2020-03-21,state,USA,OR,,137,4.0,0.0,,,,,,,,,114,2003,,,1.8,1.5,2.12,0.8200000000000001,2.9,,,,,,,,1.6971994471064689,2.0444180586037244
42,2020-03-21,state,USA,PA,,388,2.0,0.0,,,,,,,,,371,3766,,,2.28,2.12,2.4,1.78,2.74,3.3982011965497785,2.26,1.82,3.1,0.62,4.76,-2.0,2.1569789689853853,2.3252826435851355
44,2020-03-21,state,USA,RI,,66,0.0,0.0,,,,,,,,,66,862,,,2.02,1.66,2.46,0.78,3.48,0.5629062284640524,1.9,1.82,3.52,0.5,6.0200000000000005,-4.0,1.883490217874558,2.3443628941115557
45,2020-03-21,state,USA,SC,,172,3.0,0.0,,,,,,,,,152,1255,,,1.9,1.64,2.14,1.02,2.78,0.9220240788655198,1.92,1.72,3.3000000000000003,0.48,5.5,0.0,1.863602004876144,2.12814331946094
46,2020-03-21,state,USA,SD,,14,1.0,0.0,,,,,,,,,14,691,,,1.92,1.58,2.74,0.54,4.3,,,,,,,,1.8041648828454744,2.524650421216518
47,2020-03-21,state,USA,TN,,312,2.0,0.0,,,,,,,,,371,3272,,,1.88,1.7,2.06,1.22,2.52,0.4782181867288957,1.86,1.8,3.54,0.48,6.12,0.0,1.913168063269299,2.088345354281465
48,2020-03-21,state,USA,TX,,547,5.0,0.0,,,,,,,,,304,6218,,,1.96,1.8,2.08,1.42,2.44,6.3101187398487815,1.86,1.52,2.54,0.56,3.88,-6.0,2.007351412625416,2.132246301818029
49,2020-03-21,state,USA,UT,,138,0.0,0.0,,,,,,,,,136,2424,,,1.88,1.6,2.16,0.96,2.84,,,,,,,,1.869918609711496,2.1499569856209533
51,2020-03-21,state,USA,VA,,152,3.0,0.0,,25.0,,,,,,,152,2638,,,1.96,1.7,2.2,1.1,2.82,1.1919718662863603,1.74,1.58,3.02,0.44,5.04,-2.0,1.8556649162921743,2.134044476376032
50,2020-03-21,state,USA,VT,,49,2.0,0.0,,,,,,,,,52,1080,,,1.78,1.5,2.32,0.68,3.38,,,,,,,,1.7800649841085567,2.241926440163973
53,2020-03-21,state,USA,WA,,1655,95.0,0.0,,,,,,,,,4837,40285,,,1.76,1.62,1.84,1.34,2.12,22.79086192785137,1.04,0.88,1.42,0.38,2.14,-17.0,1.7439931096113908,1.8525369493029
55,2020-03-21,state,USA,WI,,281,4.0,0.0,,,,,,,,,315,4628,,,1.78,1.56,1.98,1.04,2.52,10.783267231741625,0.98,0.9,1.62,0.32,2.64,-21.0,1.851852436158391,2.044730024079564
54,2020-03-21,state,USA,WV,,12,0.0,0.0,,1.0,,,,,,,11,330,,,1.54,1.3,2.18,0.5,3.38,,,,,,,,1.5069066505065696,2.0476221252802347
56,2020-03-21,state,USA,WY,,24,0.0,0.0,,,,,,,,,23,438,,,1.48,1.3,2.3000000000000003,0.42,3.72,,,,,,,,1.4853804669290585,2.1304595614065107
02,2020-03-22,state,USA,AK,,22,0.0,0.0,,0.0,,,,,,,22,946,,,1.6,1.36,2.3000000000000003,0.52,3.56,,,,,,,,1.5171242488623158,2.1068516812824662
01,2020-03-22,state,USA,AL,,157,0.0,0.0,,,,,,,,,138,1464,,,1.72,1.48,1.94,0.94,2.5,0.4759922661821061,1.9,1.84,3.56,0.52,6.12,0.0,1.696612846510456,1.9285307411757937
05,2020-03-22,state,USA,AR,,165,0.0,0.0,,,,,13.0,,,,165,711,,,1.54,1.28,1.84,0.68,2.54,0.23174506556799976,1.92,1.86,3.6,0.52,6.24,2.0,1.5218320133000982,1.8157517939008219
04,2020-03-22,state,USA,AZ,,153,2.0,0.0,,145.0,,,,,,,152,282,,,2.02,1.78,2.22,1.2,2.78,1.4216971961804152,2.06,1.76,3.26,0.52,5.32,-1.0,2.032964120170308,2.248614803327299
06,2020-03-22,state,USA,CA,,1851,35.0,0.0,,,,,,,,,1536,11304,,,1.78,1.68,1.86,1.48,2.06,4.309727760329508,1.98,1.62,2.78,0.54,4.3,4.0,1.7492346783679291,1.8492346783679292
08,2020-03-22,state,USA,CO,,591,7.0,0.0,,49.0,,,56.0,,,,475,4075,,,1.84,1.68,1.96,1.32,2.32,2.961920389179709,2.04,1.66,2.94,0.52,4.64,0.0,1.7571755172985049,1.919648950595615
09,2020-03-22,state,USA,CT,,327,8.0,0.0,,,,,43.0,,,,223,2877,,,2.16,2.0,2.3000000000000003,1.6,2.68,20.823501023617553,1.86,1.54,2.24,0.78,3.12,-10.0,2.0144177104126797,2.2065547674432238
11,2020-03-22,state,USA,DC,,98,1.0,0.0,,,,,,,,,98,957,,,1.86,1.54,2.22,0.78,3.08,0.3363016114953865,1.94,1.88,3.68,0.52,6.32,1.0,1.7625398354511532,2.142857825775596
10,2020-03-22,state,USA,DE,,56,0.0,0.0,,,,,,,,,56,36,,,1.6,1.34,2.12,0.56,3.14,0.34183451342362603,1.92,1.84,3.58,0.52,6.2,0.0,1.6364140804585592,2.07046194815705
12,2020-03-22,state,USA,FL,,1000,13.0,0.0,,185.0,,,,,,,830,7990,,,2.02,1.9,2.12,1.64,2.36,4.544238265216941,1.88,1.54,2.68,0.52,4.16,-1.0,1.9834335200522548,2.0921388993350654
13,2020-03-22,state,USA,GA,,620,25.0,0.0,,,,,,,,,600,3420,,,1.98,1.82,2.08,1.5,2.4,6.066180060246954,1.86,1.54,2.56,0.58,3.9,0.0,1.8994471840650733,2.0439443355769007
15,2020-03-22,state,USA,HI,,56,0.0,0.0,,,,,,,,,48,263,,,1.62,1.36,2.22,0.56,3.36,,,,,,,,1.6604950457513667,2.1510998671636417
19,2020-03-22,state,USA,IA,,90,0.0,0.0,,,,,,,,,90,1215,,,1.98,1.64,2.36,0.84,3.26,0.2763002218793927,2.02,1.92,3.74,0.54,6.4,0.0,1.7403799537231373,2.1790564751150865
16,2020-03-22,state,USA,ID,,47,0.0,0.0,,,,,,,,,42,1175,,,2.04,1.7,2.4,0.9,3.26,,,,,,,,1.8879124836828625,2.2840000321315745
17,2020-03-22,state,USA,IL,,1047,9.0,0.0,,,,,,,,,1049,7271,,,1.94,1.82,2.04,1.56,2.3000000000000003,71.4033095027516,1.26,1.08,1.42,0.66,1.88,-21.0,1.9837340622163449,2.0837340622163447
18,2020-03-22,state,USA,IN,,204,9.0,0.0,,1.0,,0.0,,,,0.0,201,1293,,,2.24,2.04,2.42,1.56,2.86,2.84134217935977,2.0,1.64,2.92,0.52,4.62,0.0,2.145757463522103,2.3519415238732004
20,2020-03-22,state,USA,KS,,66,2.0,0.0,,,,,,,,,64,417,,,1.92,1.6,2.32,0.8200000000000001,3.22,0.3902883988478112,1.62,1.66,3.36,0.44,5.92,0.0,1.8249664561487025,2.2276779521842545
21,2020-03-22,state,USA,KY,,103,3.0,0.0,,,,,,,,,99,1472,,,1.92,1.6,2.24,0.88,3.04,0.5257262197444668,1.62,1.64,3.28,0.42,5.72,1.0,1.7866957591773207,2.1484935295850573
22,2020-03-22,state,USA,LA,,837,20.0,0.0,,,,,,,,,837,2661,,,1.94,1.82,2.04,1.52,2.32,10.694803410122551,2.1,1.72,2.62,0.76,3.8,0.0,1.906100165463104,2.025582755906813
25,2020-03-22,state,USA,MA,,646,5.0,0.0,,71.0,,,,,,,547,5476,,,2.16,2.04,2.26,1.78,2.5,90.06499214503498,1.46,1.28,1.62,0.86,2.02,-20.0,2.04206735936208,2.1742611260335902
24,2020-03-22,state,USA,MD,,245,3.0,0.0,,,,,,,,,244,94,,,2.0,1.78,2.18,1.24,2.7,1.0910416804498948,2.06,1.8,3.44,0.5,5.7,-1.0,1.9752099600328488,2.184438822373346
23,2020-03-22,state,USA,ME,,89,0.0,0.0,,,,,,,,,89,2264,,,1.42,1.16,1.86,0.5,2.78,,,,,,,,1.406178761762467,1.8027667926199
26,2020-03-22,state,USA,MI,,1033,9.0,0.0,,,,,,,,,7822,4791,,,2.18,2.08,2.28,1.8,2.54,10.086002732472346,2.52,2.04,3.02,0.98,4.24,0.0,2.169185396254436,2.2762303519004092
27,2020-03-22,state,USA,MN,,171,1.0,0.0,,12.0,,,,,,,349,4511,,,1.66,1.38,1.96,0.74,2.7,0.4722449456666401,2.0,1.9,3.68,0.52,6.28,0.0,1.642757976667132,1.94795746005204
29,2020-03-22,state,USA,MO,,130,3.0,0.0,,,,,,,,,90,369,,,2.08,1.84,2.3000000000000003,1.26,2.86,0.8131882323967442,1.8,1.68,3.26,0.46,5.5,0.0,2.0601619793372867,2.291055327606144
28,2020-03-22,state,USA,MS,,207,1.0,0.0,,33.0,,,,,,,207,1114,,,1.72,1.48,1.94,0.94,2.52,0.6733611393139333,1.88,1.78,3.44,0.48,5.84,1.0,1.7055557690986614,1.9406655670740744
30,2020-03-22,state,USA,MT,,34,0.0,0.0,,,,,,,,,31,1146,,,1.64,1.38,2.24,0.56,3.4,,,,,,,,1.545299985045541,2.080705761495521
37,2020-03-22,state,USA,NC,,269,0.0,0.0,,,,,,,,,255,6183,,,1.94,1.72,2.12,1.22,2.62,0.6468207472916933,1.96,1.84,3.56,0.5,6.0600000000000005,-2.0,1.915663183546782,2.118987708836497
38,2020-03-22,state,USA,ND,,30,0.0,0.0,,3.0,,,,,,,28,1260,,,1.58,1.34,2.32,0.48,3.66,,,,,,,,1.5297136778912743,2.1446743686515
31,2020-03-22,state,USA,NE,,62,0.0,0.0,,,,,,,,,48,356,,,1.54,1.3,2.24,0.46,3.52,,,,,,,,1.5749918034223565,2.1364673063574218
33,2020-03-22,state,USA,NH,,78,0.0,0.0,,,,,,,,,65,1188,,,1.74,1.44,2.2,0.66,3.18,0.16601393491300426,2.1,1.98,3.86,0.54,6.58,0.0,1.741861530255238,2.1570163465747854
34,2020-03-22,state,USA,NJ,,1914,20.0,0.0,,,,,,,,,1914,327,,,2.14,2.08,2.2,1.92,2.36,11.140772587704562,2.26,1.84,2.76,0.86,3.92,0.0,2.1628244104698617,2.262824410469862
35,2020-03-22,state,USA,NM,,65,0.0,0.0,,,,,,,,,57,4722,,,1.7,1.4,2.16,0.62,3.16,0.17565602655484885,2.1,1.98,3.84,0.56,6.5600000000000005,0.0,1.6308812648910829,2.0722998215601
32,2020-03-22,state,USA,NV,,190,2.0,0.0,,,,,,,,,190,2448,,,1.82,1.58,2.02,1.02,2.58,1.1251147747837418,2.04,1.78,3.34,0.5,5.5200000000000005,0.0,1.7929188580464694,2.020129612636944
36,2020-03-22,state,USA,NY,,15188,142.0,0.0,,2354.0,,,2043.0,,,,15168,46233,,,1.82,1.78,1.84,1.7,1.9,77.8719534702102,2.36,2.14,2.54,1.62,3.04,0.0,1.9460137081767788,2.0460137081767793
39,2020-03-22,state,USA,OH,,351,3.0,0.0,,83.0,,,,,,,351,140,,,1.98,1.8,2.14,1.36,2.56,2.2348069317628787,2.24,1.84,3.26,0.58,5.14,0.0,1.8735647161225824,2.0717215140865246
40,2020-03-22,state,USA,OK,,67,2.0,0.0,,11.0,,,,,,,67,669,,,2.0,1.68,2.32,0.96,3.12,0.9929968892472328,2.16,1.86,3.5,0.52,5.76,0.0,1.9711773216107704,2.3028138629203547
41,2020-03-22,state,USA,OR,,161,5.0,0.0,,43.0,,,,,,,161,2864,,,1.76,1.48,2.06,0.8200000000000001,2.78,,,,,,,,1.669950948431955,1.9903945078002048
42,2020-03-22,state,USA,PA,,504,3.0,0.0,,,,,,,,,479,4964,,,2.2,2.06,2.32,1.76,2.62,4.191276365450324,2.18,1.76,2.94,0.62,4.48,-2.0,2.129325313292745,2.2709708945202296
44,2020-03-22,state,USA,RI,,83,0.0,0.0,,,,,,,,,83,932,,,1.98,1.64,2.38,0.84,3.3000000000000003,0.7367813971411332,1.98,1.82,3.5,0.52,5.92,-4.0,1.8692710813209736,2.282286944489333
45,2020-03-22,state,USA,SC,,194,3.0,0.0,,,,,,,,,195,1466,,,1.82,1.58,2.04,1.02,2.62,1.0924784712413125,1.92,1.7,3.22,0.48,5.34,0.0,1.830095892742598,2.058121567222124
46,2020-03-22,state,USA,SD,,21,1.0,0.0,,,,,,,,,21,740,,,1.86,1.54,2.64,0.54,4.1,,,,,,,,1.8047157176049355,2.467307216758689
47,2020-03-22,state,USA,TN,,424,2.0,0.0,,,,,,,,,505,3272,,,1.84,1.66,2.0,1.24,2.42,0.5634199217275542,1.84,1.76,3.46,0.48,5.96,0.0,1.860471251217204,2.0219932880817453
48,2020-03-22,state,USA,TX,,639,7.0,0.0,,,,,,,,,334,8422,,,1.9,1.76,2.02,1.42,2.36,7.453241350796954,1.8,1.5,2.46,0.58,3.74,-6.0,1.9607152831400727,2.0759788525212644
49,2020-03-22,state,USA,UT,,182,1.0,0.0,,,,,,,,,181,3508,,,1.8,1.54,2.04,0.94,2.68,,,,,,,,1.8177383239774223,2.066651829359189
51,2020-03-22,state,USA,VA,,219,6.0,0.0,,32.0,,,,,,,219,3118,,,1.98,1.72,2.18,1.16,2.74,1.2627584495525908,1.66,1.52,2.9,0.42,4.86,-2.0,1.8504032476091248,2.1072077098406696
